actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FABRICACION DE CAJAS DE CARTON CORRUGADAS	Atributo no considerado en este año	2015	Carretera TAPACHULA A PUERTO MADERO  K.M 1.2	57	30700	Ciudad TAPACHULA (TAPACHULA)	Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	BIO PAPPEL PRODUCTS, S.A. DE C.V.,- PLANTA TAPACHULA	CHIAPAS	"14°52'50"""	Tapachula de Córdova y Ordoñez	"92°16'56"""	Tapachula	BPP0708900073	S/N			322210	Celulosa y papel	Produccion de carton y cartoncillo	577190.9325	1645261.1851
Fabricación de cartón y cartoncillo; si involucra operaciones termicas; no incluye la micr	Atributo no considerado en este año	2015	Periférico Periferico Sur Manuel Gomez Morín	57	45590	Colonia Artesanos.	Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	BIO PAPPEL PRODUCTS, S.A. DE C.V.,BIO PAPPEL PRODUCTS S.A. DE C.V. PLANTA GUADALAJARA	JALISCO	"20°34'42"""	Tlaquepaque	"103°20'38"""	Tlaquepaque	BPP1409800252	5890	Nave-B		322210	Celulosa y papel	Produccion de carton y cartoncillo	672595.3034	2276374.9409
FABRICACION DE PLIEGOS Y CAJAS DE CARTON CORRUGADO	Atributo no considerado en este año	2015	Avenida PRESIDENTE JUAREZ	57	54090	Colonia SAN JERONIMO TEPETLACALCO	Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	BIO PAPPEL PRODUCTS, S.A. DE C.V.,BIO PAPPEL PLANTA JUAREZ	MEXICO	"19°31'19"""	Tlalnepantla	"99°12'17"""	Tlalnepantla de Baz	BPP1510400196	303	.		322210	Celulosa y papel	Produccion de carton y cartoncillo	478495.3517	2158596.3064
Fabricación y venta de cartón y empaques de cartón corrugado	Atributo no considerado en este año	2015	Calzada LA VENTA	57	54730		Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	BIO PAPPEL PRODUCTS, S.A. DE C.V. ,BIO PAPPEL  PRODUCTS, S.A. DE C.V. PLANTA IZCALLI	MEXICO	"19°39'44"""	Cuautitlán Izcalli	"99°12'16"""	Cuautitlan Izcalli	BPP1512102290	22	.	COMPLEJO INDUSTRIAL CUAMATLA	322210	Celulosa y papel	Produccion de carton y cartoncillo	478564.509	2174145.2717
FUNDICIÓN Y ALEACIÓN DE METALES NO FERROSOS	Atributo no considerado en este año	2015	Calle CIRCUITO ENRIQUE DE LARA	ND	27019		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	BAPO PROMETAL SA DE CV,	COAHUILA	"25°35'31"""	Torreón	"103°24'8"""	Torreon	BPR0503500001	275		CIUDAD INDUSTRIAL	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	660437.5562	2831477.3387
Embotellado, llenado y purificación de agua	Atributo no considerado en este año	2015	Avenida José López Portillo	MQ	24097	Colonia Sector Las Flores	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.,PLANTA CAMPECHE	CAMPECHE	"19°48'55"""	San Francisco de Campeche	"90°31'41"""	Campeche	BPSKE0400211	255			312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	758932.9319	2192959.663
FABRICACION DE MOTOCICLETAS; INCLUYE CUATRIMOTOS Y SIMILARES	Atributo no considerado en este año	2015	Avenida  FERROCARRIL	9Q	76220		Fabricación de motocicletas	Atributo no considerado en este año	Atributo no considerado en este año	BRP QUERETARO SA DE CV,	QUERETARO	"20°49'40"""	Santa Rosa Jáuregui	"100°25'9"""	Queretaro	BQU2201400022	202		PARQUE INDUSTRIAL QUERETARO	336991	Automotriz	Produccion de motocicletas	352325.8768	2303765.0671
FABRICACION DE RESINAS SINTETICAS	Atributo no considerado en este año	2015	Calle Acero	5Q	55320	Colonia ESFUERZO NACIONAL	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	BARNICES Y RESINAS S.A. DE C.V.,BARNICES Y RESINAS S.A. DE C.V.	MEXICO	"19°31'33"""	Ecatepec de Morelos	"99°4'21"""	Ecatepec de Morelos	BRE1503300332	8	13		325211	Quimica	Produccion de resinas sinteticas	492382.9583	2159041.249
Fabricacion de productos deportivos	Atributo no considerado en este año	2015	Avenida PEDREGAL	A4	88787	Colonia PARQUE INDUSTRIAL COLONIAL	Fabricación de artículos deportivos	Atributo no considerado en este año	Atributo no considerado en este año	BBP REYNOSA S DE RL DE CV,	TAMAULIPAS	"25°59'45"""	Reynosa	"98°11'33"""	Reynosa	BRE2803200115				339920	Articulos y productos compuestos de diferentes materiales	Produccion de articulos y aparatos deportivos	580810.8229	2875477.2982
Fabricación de equipo y aparatos p/ uso medico, dental, p/ laboratorio y de max. seguridad	Atributo no considerado en este año	2015	Calle BLVD. MONTEBELLO	1C	88500		Fabricación de material desechable de uso médico	Atributo no considerado en este año	Atributo no considerado en este año	BARD REYNOSA, S.A. DE C.V.,	TAMAULIPAS	"26°0'15"""	Reynosa	"98°12'13"""	Reynosa	BRE9U2803211	_	L.1	PARQUE IND. COLONIAL	339112	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	579684.5905	2876398.1841
COMPRA-VENTA DISTRUBUCION, FABRICACION Y MAQUILA DE PRODUCTOS FACMACEUTICOS QUIMICOS Y BIO	Atributo no considerado en este año	2015	Calle INGENIERO SALVADOR SANCHEZ COLIN	5T	50458	Colonia ATLACOMULCO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BRULUAGSA SA DE CV,	MEXICO	"19°47'50"""	Atlacomulco de Fabela	"99°52'22"""	Atlacomulco	BRU5T1501411	10043			325412	Quimica	Produccion de farmaceuticos y medicamentos	408559.2411	2189294.0772
Fabricación de válvulas, termostatos, pilotos y conexiones a gas.	Atributo no considerado en este año	2015	Carretera  FEDERAL QRO.-CELAYA	ND	38160	Colonia PREDIO TIERRA BLANCA	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S. A. DE C.V.,BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S.A. DE C.V.	GUANAJUATO	"20°32'20"""	Apaseo el Grande	"100°44'59"""	Apaseo el Grande	BSI871100511	KM 44.2			331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	317560.7294	2272099.1632
Servicio de perforacion a industria minera	Atributo no considerado en este año	2015	Calle LOS ANGELES	R9	83240	Colonia VILLA SOL	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	BOYTEC SONDAJES DE MEXICO SA DE CV,BOYTEC SONDAJES DE MEXICO SA DE CV	SONORA	"29°4'29"""	Hermosillo	"110°55'26"""	Hermosillo	BSM2603000127	S/N			213111	Otros	Perforacion de pozos	507392.2694	3216286.6362
Manejo de Residuos Peligrosos	Atributo no considerado en este año	2015	Calle Manzana B	LX	52000		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	BIO TRATAMIENTOS MÉXICO, S. A. DE C.V.,BIOTRAMEX	MEXICO	"19°17'27"""	Lerma de Villada	"99°31'36"""	Lerma	BTM1505100107	Lotes 12 y 13	Lotes 12 y 13	LERMA DE VILLADA CENTRO	562111	Tratamiento de residuos peligrosos	Tratamiento termico de residuos peligrosos	444661.0662	2133118.3624
PRODUCCION, FABRICACION O ENVASADO DE BEBIDAS DESTILADAS DE AGAVE	Atributo no considerado en este año	2015	Calle CAMINO A LA BARRANCA DE TECUANE	30	45380	Pueblo AMATITAN	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	BROWN-FORMAN MEXICO S. DE R.L. DE C.V.,CASA HERRADURA	JALISCO	"20°50'23"""	Amatitán	"103°43'30"""	Amatitan	BTM301403911	10			312142	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	632630.0341	2304960.8599
FABRICACIÓN, INSTALACIÓN Y MANTENIMIENTO DE VEHÍCULOS DE TRANSPORTE PUBLICO, LOCOMOTORAS	Atributo no considerado en este año	2015	Calle DOMICILIO CONOCIDO	9P	43990	Colonia CD SAHAGUN	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	BOMBARDIER TRANSPORTATION MÉXICO,NA	HIDALGO	"19°46'10"""	Tepeapulco	"98°35'25"""	Tepeapulco	BTM9G1306111	SN			336510	Automotriz	Produccion de equipo ferroviario	542914.1315	2186042.0751
Manufactura de partes electricas fusibles y conectores	Atributo no considerado en este año	2015	Calle PROL. HERMANOS ESCOBAR	91	32310	Colonia PARTIDO MANUEL DOBLADO	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	BUSSMANN S. DE R.L. DE C.V.,	CHIHUAHUA	"31°44'52"""	Juárez	"106°24'49"""	Juarez	BUS910803713	7750			334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	366085.3938	3513353.9497
PRODUCCIÓN ALMACENAMIENTO Y DESCARGA DE GAS DE EXPORTACIÓN Y CRUDO ESTABILIZADO DE ALTA ..	Atributo no considerado en este año	2015	Calle SAN BLAS	10	24157	Colonia HACIENDA DORADA	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	BERGESEN WORLDWIDE LIMITED,	CAMPECHE	"18°39'10"""	Ciudad del Carmen	"91°46'28"""	Carmen	BWLM90400311	2			211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural	629257.0775	2062853.5595
Tratamiento de aguas residuales	Atributo no considerado en este año	2015	Carretera Parque Industrial Yecapixtla	UB	62820		Captación, tratamiento y suministro de agua realizados por el sector privado	Atributo no considerado en este año	Atributo no considerado en este año	BURLINGTON YECAPIXTLA, S.A. DE C.V.,	MORELOS	"18°52'47"""	Yecapixtla	"98°51'48"""	Yecapixtla	BYE170000002	2.5		YECAPIXTLA	222112	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	514387.0759	2087549.0693
FABRICACIÓN DE AUTOPARTES	Atributo no considerado en este año	2015	Calle ORIENTE 6	9M	76800		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BYPASA, S.A. DE C.V.,	QUERETARO	"20°17'35"""	San Juan del Río	"99°58'47"""	San Juan del Rio	BYP9M2201611	6		NUEVO PARQUE INDUSTRIAL, SAN JUAN DEL RÍO	336390	Automotriz	Produccion de otras auto partes	397685.0623	2244241.142
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2015	Calle BRECHA	AD	87500	Pueblo ANAHUAC	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL ANAHUAC, S.A. DE C.V.,CENTRAL ANAHUAC	TAMAULIPAS	"25°47'56"""	Valle Hermoso	"97°46'54"""	Valle Hermoso	CACAD2804011	E124 A E 123 CON S67 A S 67.400			221110	Generación de energia electrica	Generacion y transmision de energia electrica	622134.9113	2853989.0421
Comercializar e industrializar el café en todas sus formas	Atributo no considerado en este año	2015	Calle CAMINO A POTRERILLO	24	94450	Colonia FRACCIONAMIENTO OJO DE AGUA	Elaboración de café tostado y molido	Atributo no considerado en este año	Atributo no considerado en este año	CAFIVER, S.A. DE C.V.,CAFIVER	VERACRUZ	"18°51'57"""	Ixtaczoquitlán	"97°4'16"""	Ixtaczoquitlan	CAF233008511	S/N			311922	Alimenticio y/o de consumo humano	Tostado y molienda de cafe	703189.8281	2087100.0535
Fabricación de Mangueras de Hule para el sistema de enfriamiento de motores	Atributo no considerado en este año	2015	Calle 17, 2 SECCION ,  ZONA  INDUSTRIAL ATLACOMULCO	6D	50450	Colonia PARQUE INDUSTRIAL ATLACOMULCO DE FABELA	Fabricación de bandas y mangueras de hule y de plástico	Atributo no considerado en este año	Atributo no considerado en este año	COOPER STANDARD AUTOMOTIVE FLUID SYSTEMS DE MEXICO S DE RL DE CV,COOPER STANDARD AUTOMOTIVE FLUID SYSTEMS DE MEXICO  PLANTA ATLACOMULCO	MEXICO	"19°47'55"""	Atlacomulco de Fabela	"99°52'36"""	Atlacomulco	CAF6D1501411	S/N. 52			326220	Quimica	Fabricacion de articulos y productos de hule 	408167.7412	2189463.5311
NIQUELADO Y CROMADO DE PIEZAS METALICAS	Atributo no considerado en este año	2015	Calle TONELES	8A	45593	Colonia ALAMO INDUSTRIAL	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CROMADORA ALAMO INDUSTRIAL, SA DE CV,CROMADORA ALAMO INDUSTRIAL SA DE CV	JALISCO	"20°37'18"""	Tlaquepaque	"103°19'51"""	Tlaquepaque	CAI8A1409811	2675			332810	Quimica	Galvanoplastia	673905.9947	2281195.007
SERVICIO DE COMPRESIÓN DE GAS NATURAL	Atributo no considerado en este año	2015	Circuito Mar de Kara	MI	89603		Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	COMPRESIÓN ALTAMIRA S.A DE C.V.,	TAMAULIPAS	"22°30'10"""	Altamira	"97°54'16"""	Altamira	CAL2800300044	500		Puerto Industrial de Altamira	486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	612682.3753	2488893.9953
PRODUCCIÓN,  VENTA  Y FABRICACIÓN DE PRODUCTOS DE ESPUMA DE POLIURETANO	Atributo no considerado en este año	2015	Calle SARA	6M	22600	Colonia YAMILLE	Fabricación de espumas y productos de uretano	Atributo no considerado en este año	Atributo no considerado en este año	CALINOR, S.A. DE C.V.,	BAJA CALIFORNIA	"32°29'33"""	Tijuana	"116°56'39"""	Tijuana	CAL6M0200411	5	S/N		326150	Quimica	Fabricacion de productos de espumas uretanicas	505233.8934	3595045.0394
ALQUILER DE MAQUINARIA Y EQUIPO Y CONSTRUCCIÓN	Atributo no considerado en este año	2015	Avenida Adolfo López Mateos	B2	24129	Colonia Playa Norte	Alquiler de maquinaria y equipo para construcción, minería y actividades forestales	Atributo no considerado en este año	Atributo no considerado en este año	CONSTRUCTORA Y ARRENDADORA MÉXICO S.A. DE C.V.,CAMSA	CAMPECHE	"18°39'23"""	Ciudad del Carmen	"91°50'32"""	Carmen	CAMK90400321	179			532411	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	622092.4234	2063220.4138
Ensamble de piezas para termostato	Atributo no considerado en este año	2015	Calle AV FERNADO BAEZA	91	33080	Colonia FRANCISCO VILLA	Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	COMPONENTES AVANZADOS DE MÉXICO, S.A. DE C.V.,	CHIHUAHUA	"28°10'38"""	Delicias	"105°27'40"""	Delicias	CAM0802102112	501	0		335999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	454716.8359	3116923.7374
FABRICACIÓN DE APARATOS DE LINEA BLANCA	Atributo no considerado en este año	2015	Boulevard ISIDRO LOPEZ ZERTUCHE	88	25260	Ciudad COLONIA UNIVERSIDAD	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	CALENTADORES DE AMERICA SA DE CV.,CALENTADORES DE AMERICA SA DE CV	COAHUILA	"25°26'19"""	Saltillo	"101°0'11"""	Saltillo	CAM880503011	1839			335220	Articulos y productos metalicos	Produccion de calentadores y quemadores	298549.1891	2815032.1563
FABRICACIÓN DE SENSORES PARA EL SISTEMA DE FRENADO DE AUTOMÓVILES	Atributo no considerado en este año	2015	Calle PASEO DE LOS INDUSTRIALES OTE.	9L	36100	Colonia Continental Silao	Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	CONTINENTAL AUTOMOTIVE MEXICANA S. A DE C. V,	GUANAJUATO	"20°54'2"""	Silao de la Victoria	"101°23'24"""	Silao	CAM9L1103711	700			336340	Automotriz	Produccion de partes para el sistema de frenos automotriz	251381.8665	2313017.7715
Fabricación de módulos electrónicos	Atributo no considerado en este año	2015	Avenida IGNACIO ALLENDE	91	62715	Colonia PARQUE INDUSTRIAL CUAUTLA	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	CONTINENTAL AUTOMOTIVE MEXICANA S. A DE C. V,CONTINENTAL AUTOMOTIVE MEXICANA S.A DE C.V	MORELOS	"18°44'56"""	Ciudad Ayala	"98°54'54"""	Ayala	CAM911700411	20 MZA. 11			334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	508940.9462	2073052.0247
VENTA DE AUTOS NUEVOS, SEMINUEVOS, REFACCIONES Y SERVICIOS	Atributo no considerado en este año	2015	Boulevard BLVD. EMILIANO ZAPATA	KE	80220	Colonia GUADALUPE	Comercio al por menor de automóviles y camionetas nuevos	Atributo no considerado en este año	Atributo no considerado en este año	COMERCIAL AUTOMOTRIZ DEL NOROESTE, S.A DE C.V,PLASSA NISSAN	SINALOA	"24°47'49"""	Culiacán Rosales	"107°23'33"""	Culiacan	CANKE2500611	156 OTE.			468111	Otros	Reparacion y mantenimiento automotriz	258119.975	2744598.9695
FABRICACIÓN DE CEMENTO	Atributo no considerado en este año	2015	Calle KM. 23 CARRETERA HERMOSILLO-SAHUARIPA	73	83309	Fracción SAN JUAN	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMENTOS APASCO, S.A. DE C.V., PLANTA HERMOSILLO	SONORA	"29°2'48"""	Hermosillo	"110°46'45"""	Hermosillo	CAPRH2603011	km 23			327310	Cemento y Cal	Produccion de cemento	521494.8338	3213202.429
FABRICACION DE CEMENTO	Atributo no considerado en este año	2015	Avenida Lázaro Cárdenas	73	39903	Colonia La Sabana	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMENTOS APASCO S.A. DE C.V.,HOLCIM	GUERRERO	"16°53'15"""	Acapulco de Juárez	"99°49'50"""	Acapulco de Juarez	CAP1F1200111	0	0		327310	Cemento y Cal	Produccion de cemento	411509.6226	1867310.4464
FABRICACIÓN DE CAL	Atributo no considerado en este año	2015	Carretera PROGRESO-IXMIQUILPAN KM 7.3	74	42740	Pueblo XOCHITLAN	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	CAL DE APASCO S.A. DE C.V., UNIDAD I PROGRESO	HIDALGO	"20°19'50"""	Progreso	"99°10'35"""	Progreso de Obregon	CAP1305000007	SN			327410	Cemento y Cal	Produccion de cal	481585.7867	2248083.9106
FABRICACION DE CEMENTO	Atributo no considerado en este año	2015	Carretera  SALTILLO-MONTERREY KM 23.5	73	25900	Ninguno	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMENTOS APASCO, S.A. DE C.V.,, PLANTA RAMOS ARIZPE	COAHUILA	"25°36'40"""	Ramos Arizpe	"100°51'42"""	Ramos Arizpe	CAP730502711	23.5			327310	Cemento y Cal	Produccion de cemento	313054.3273	2833943.168
FABRICACION DE CEMENTO	Atributo no considerado en este año	2015	Carretera KM 1.5 CARR. A CALERAS	73	28130	Ejido CALERAS	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN	COLIMA	"18°58'48"""	Tecomán	"103°52'16"""	Tecoman	CAP730600911	S/N	S/N		327310	Cemento y Cal	Produccion de cemento	618833.4351	2099023.242
